Date,T,P,T_flag,P_flag,Elevation
22-Oct-1965,-3.17875318504609,0.249376111511583,1,1,990
23-Oct-1965,-4.9037049878946,0.498752223023166,1,1,990
24-Oct-1965,-2.692228317576,8.7281639029054,1,1,990
25-Oct-1965,-2.692228317576,0,1,1,990
26-Oct-1965,-5.12485265492646,0,1,1,990
27-Oct-1965,-4.68255732086274,0,1,1,990
28-Oct-1965,-3.70950758592255,3.19201422734826,1,1,990
29-Oct-1965,-1.67494904922944,0.14962566690695,1,1,990
30-Oct-1965,-1.18842418175935,0.14962566690695,1,1,990
31-Oct-1965,-2.692228317576,0,1,1,990
01-Nov-1965,-2.74873241096634,0.972558695565411,1,1,990
02-Nov-1965,-3.00311727221819,0,1,1,990
03-Nov-1965,-4.40223400910337,0,1,1,990
04-Nov-1965,-4.61422139347992,0,1,1,990
05-Nov-1965,-6.52210785286881,0,1,1,990
06-Nov-1965,-7.24286495974905,0,1,1,990
07-Nov-1965,-5.08059363910831,0,1,1,990
08-Nov-1965,-6.31012046849226,0,1,1,990
09-Nov-1965,-4.86860625473177,0,1,1,990
10-Nov-1965,-6.77649271412066,0,1,1,990
11-Nov-1965,-5.58936336161202,0,1,1,990
12-Nov-1965,-1.5616030584577,0,1,1,990
13-Nov-1965,-4.40223400910337,0,1,1,990
14-Nov-1965,-3.00311727221819,1.51286908199064,1,1,990
15-Nov-1965,-3.21510465659473,0,1,1,990
16-Nov-1965,-3.00311727221819,0,1,1,990
17-Nov-1965,-6.05573560724041,0,1,1,990
18-Nov-1965,-6.05573560724041,0,1,1,990
19-Nov-1965,-5.33497850036016,0,1,1,990
20-Nov-1965,-5.08059363910831,0,1,1,990
21-Nov-1965,-6.52210785286881,0,1,1,990
22-Nov-1965,-8.38759683538238,0,1,1,990
23-Nov-1965,-10.2954832947713,0,1,1,990
24-Nov-1965,-6.05573560724041,5.24101074832471,1,1,990
25-Nov-1965,-3.46948951784659,3.13380024126632,1,1,990
26-Nov-1965,-5.12299111598362,7.40225229402563,1,1,990
27-Nov-1965,-3.46948951784659,16.8576840564671,1,1,990
28-Nov-1965,-3.25750213347004,0.540310386425228,1,1,990
29-Nov-1965,-2.49434754971449,8.64496618280365,1,1,990
30-Nov-1965,-4.19024662472683,18.5326462543853,1,1,990
01-Dec-1965,-7.63716988302634,0,1,1,990
02-Dec-1965,-7.63716988302634,6.51516311942743,1,1,990
03-Dec-1965,-8.02178373514353,2.19201749812512,1,1,990
04-Dec-1965,-7.04276665702706,0,1,1,990
05-Dec-1965,-6.44836343102778,1.09600874906256,1,1,990
06-Dec-1965,-3.54627709232539,3.10535812234391,1,1,990
07-Dec-1965,-7.25255603090916,0,1,1,990
08-Dec-1965,-7.98681883949651,0.791561874322959,1,1,990
09-Dec-1965,-4.70011864867694,8.82895936744838,1,1,990
10-Dec-1965,-4.31550479655976,2.80091124760431,1,1,990
11-Dec-1965,-4.10571542267766,2.49646437286472,1,1,990
12-Dec-1965,-2.95187386632611,3.10535812234391,1,1,990
13-Dec-1965,-2.56726001420893,5.41915437036487,1,1,990
14-Dec-1965,-2.95187386632611,3.53158374697935,1,1,990
15-Dec-1965,-6.06374957891059,0,1,1,990
16-Dec-1965,-9.38541466537718,0,1,1,990
17-Dec-1965,-10.7490455956108,0,1,1,990
18-Dec-1965,-9.56023914361226,4.20136687140647,1,1,990
19-Dec-1965,-7.21759113526214,0.608893749479199,1,1,990
20-Dec-1965,-7.21759113526214,3.10535812234391,1,1,990
21-Dec-1965,-11.4833084041982,0,1,1,990
22-Dec-1965,-13.231553186549,0,1,1,990
23-Dec-1965,-11.6930977780803,0,1,1,990
24-Dec-1965,-11.8679222563154,0,1,1,990
25-Dec-1965,-12.4623254823146,0,1,1,990
26-Dec-1965,-9.77002851749436,0,1,1,990
27-Dec-1965,-6.27353895279269,0,1,1,990
28-Dec-1965,-5.11969739644114,0,1,1,990
29-Dec-1965,-7.42738050914424,0,1,1,990
30-Dec-1965,-9.94485299572944,0,1,1,990
31-Dec-1965,-10.1546423696115,0,1,1,990
01-Jan-1966,-12.4344621008333,0,1,1,990
02-Jan-1966,-14.0944799317882,0,1,1,990
03-Jan-1966,-15.0688382238704,0,1,1,990
04-Jan-1966,-12.0735886593214,0,1,1,990
05-Jan-1966,-9.65573660119155,0,1,1,990
06-Jan-1966,-7.45440860796882,1.68816789040326,1,1,990
07-Jan-1966,-5.86656546531637,1.02178582840198,1,1,990
08-Jan-1966,-7.45440860796882,0,1,1,990
09-Jan-1966,-7.85136939363194,2.35454995240455,1,1,990
10-Jan-1966,-8.24833017929505,1.11063677000215,1,1,990
11-Jan-1966,-12.2540253800774,0,1,1,990
12-Jan-1966,-12.4705494449845,0,1,1,990
13-Jan-1966,-11.4601038087512,0,1,1,990
14-Jan-1966,-5.43351733550206,0,1,1,990
15-Jan-1966,-2.87131590076741,0,1,1,990
16-Jan-1966,-5.65004140040921,0,1,1,990
17-Jan-1966,-6.44396297173544,0,1,1,990
18-Jan-1966,-6.04700218607233,3.28748483920636,1,1,990
19-Jan-1966,-3.44871340718649,1.68816789040326,1,1,990
20-Jan-1966,-6.66048703664259,0,1,1,990
21-Jan-1966,-9.43921253628439,0,1,1,990
22-Jan-1966,-4.24263497851272,0.444254708000859,1,1,990
23-Jan-1966,-3.23218934227934,4.62024896320893,1,1,990
24-Jan-1966,-4.42307169926868,0,1,1,990
25-Jan-1966,-4.67568310832702,0.355403766400687,1,1,990
26-Jan-1966,-2.43826777095311,2.04357165680395,1,1,990
27-Jan-1966,-2.43826777095311,0.133276412400258,1,1,990
28-Jan-1966,-3.8456741928496,0,1,1,990
29-Jan-1966,-6.84092375739856,0,1,1,990
30-Jan-1966,-5.43351733550206,0,1,1,990
31-Jan-1966,-3.62915012794245,3.37633578080653,1,1,990
01-Feb-1966,-3.62787835296293,21.8985356067528,1,1,990
02-Feb-1966,-6.70532253771103,0.364975593445881,1,1,990
03-Feb-1966,-10.4534917370837,0,1,1,990
04-Feb-1966,-10.8874902759584,0,1,1,990
05-Feb-1966,-9.3487681835844,7.08052651285008,1,1,990
