NaN,1575,1625,1675,1725,1775,1825,1875,1925,1975,2025,2075,2125,2175,2225,2275,2325
1998,0,0.036603,0.065588,0.092724,0.13255,0.44446,0.26772,0.3181,0.22751,0.33321,0.24851,0.11035,0.089138,0.042925,0.016859,0.00085698
1999,0,0.033169,0.061431,0.088762,0.1344,0.44317,0.26552,0.31766,0.22717,0.33348,0.24858,0.11132,0.08919,0.042625,0.016787,0.00089748
2000,0,0.029735,0.057275,0.0848,0.13624,0.44188,0.26331,0.31722,0.22684,0.33375,0.24865,0.11229,0.089242,0.042325,0.016714,0.00093798
2001,0,0.026301,0.053119,0.080837,0.13809,0.44059,0.26111,0.31677,0.2265,0.33403,0.24872,0.11326,0.089294,0.042025,0.016642,0.00097849
2002,0,0.022868,0.048963,0.076875,0.13993,0.4393,0.25891,0.31633,0.22617,0.3343,0.24879,0.11423,0.089346,0.041725,0.01657,0.001019
2003,0,0.019434,0.044806,0.072912,0.14178,0.43801,0.2567,0.31589,0.22583,0.33458,0.24886,0.1152,0.089398,0.041425,0.016497,0.0010595
2004,0,0.016,0.04065,0.06895,0.14363,0.43672,0.2545,0.31545,0.2255,0.33485,0.24892,0.11618,0.08945,0.041125,0.016425,0.0011
2005,0,0.014274,0.036865,0.062645,0.15538,0.42418,0.25211,0.31293,0.22704,0.33333,0.24533,0.1157,0.089991,0.041559,0.016246,0.00116
2006,0,0.012548,0.033081,0.056341,0.16713,0.41163,0.24972,0.3104,0.22859,0.33181,0.24174,0.11522,0.090531,0.041992,0.016067,0.00122
2007,0,0.010822,0.029296,0.050036,0.17888,0.39908,0.24733,0.30788,0.23013,0.33029,0.23815,0.11475,0.091071,0.042426,0.015887,0.00128
2008,0,0.009096,0.025512,0.043732,0.19063,0.38653,0.24494,0.30535,0.23168,0.32877,0.23456,0.11427,0.091612,0.04286,0.015708,0.00134
2009,0,0.0084423,0.024758,0.042658,0.20042,0.37482,0.24206,0.30204,0.22968,0.32485,0.22323,0.10892,0.090074,0.042201,0.015343,0.0011857
2010,0,0.0077886,0.024003,0.041583,0.21022,0.36311,0.23917,0.29873,0.22768,0.32094,0.21189,0.10356,0.088537,0.041541,0.014978,0.0010314
2011,0,0.0071349,0.023249,0.040509,0.22001,0.3514,0.23629,0.29542,0.22568,0.31702,0.20055,0.098202,0.086999,0.040882,0.014613,0.00087714
2012,0,0.0064811,0.022495,0.039435,0.2298,0.3397,0.2334,0.29211,0.22368,0.3131,0.18921,0.092846,0.085461,0.040222,0.014247,0.00072286
2013,0,0.0058274,0.021741,0.038361,0.2396,0.32799,0.23051,0.2888,0.22168,0.30918,0.17788,0.087489,0.083923,0.039563,0.013882,0.00056857
2014,0,0.0051737,0.020986,0.037286,0.24939,0.31628,0.22763,0.28549,0.21968,0.30527,0.16654,0.082133,0.082386,0.038903,0.013517,0.00041429
2015,0,0.00452,0.020232,0.036212,0.25918,0.30457,0.22474,0.28218,0.21768,0.30135,0.1552,0.076776,0.080848,0.038244,0.013152,0.00026
2016,0,0.0038663,0.019478,0.035138,0.26898,0.29286,0.22185,0.27887,0.21568,0.29743,0.14386,0.071419,0.07931,0.037585,0.012787,0.00010571
2017,0,0.0032126,0.018723,0.034063,0.27877,0.28116,0.21897,0.27555,0.21369,0.29351,0.13252,0.066063,0.077773,0.036925,0.012422,0
2018,0,0.0025589,0.017969,0.032989,0.28857,0.26945,0.21608,0.27224,0.21169,0.28959,0.12119,0.060706,0.076235,0.036266,0.012057,0
2019,0,0.0019051,0.017215,0.031915,0.29836,0.25774,0.21319,0.26893,0.20969,0.28568,0.10985,0.05535,0.074697,0.035606,0.011691,0
2020,0,0.0012514,0.016461,0.030841,0.30815,0.24603,0.21031,0.26562,0.20769,0.28176,0.098511,0.049993,0.073159,0.034947,0.011326,0
